"1261 ALBANY DRIVE Ottawa, ON",Braemar Park - Bel Air Heights - Copeland Park,399000
"227 SNUG HARBOUR RD Kawartha Lakes, ON",Lindsay,339900
"#Main - 2657 EGLINTON AVE E Toronto, ON",Kennedy Park,789000
"7174 FRONTIER RDGE Mississauga, ON",Meadowvale Village,645888
"#815 - 145 Hillcrest Ave Mississauga, ON",Cooksville,269900
"1347 Kelly Lake Rd Sudbury, ON",Sudbury,9
"12 JEWETT&#39;S CRT Markham, ON",Markham,1880000
"25 FAIRHAVEN Street London, ON",Hamilton Road,179900
"LOT 35 DES PINS STREET UNIT#224 Russell, ON",Russell,327800
"9 SINCLAIR CRT Brampton, ON",Brampton,449000
"42 ST VINCENT ST Barrie, ON",Barrie,998000
"#3607 - 8 The Esplanade Toronto, ON",Toronto,575000
"#Ph2 - 295 ADELAIDE ST W Toronto, ON",Toronto,2750000
"#1201 - 199 Kent Street Ottawa, ON",Byward Market - Parliament Hill,199000
"#C13 - 100 King Street West Toronto, ON",Toronto,228000
"18 INUVIK CRESCENT Ottawa, ON",Kanata,439900
"277 Flanders Lakeshore, ON",Windsor,419900
"#101 - 3520 Danforth Ave Toronto, ON",Oakridge,339900
"PH4 - 257 BATH Road Kingston, ON",Hillendale,409000
"206 2351 Royal Windsor Drive Mississauga, ON",Mississauga,349900
"2092 Secretariat Ave Oshawa, ON",Windfields,629000
"#1421 - 800 Lawrence Ave Toronto, ON",Lawrence Heights,294000
"424 WOOLWICH Street Guelph, ON",Exhibition Park,429900
"#82 - 2111 Montreal Road Ottawa, ON",Beacon Hill North,249900
"#Th 17 - 21 BURKEBROOK PL Toronto, ON",Leaside,1847000
"8 HARRIET ST Halton Hills, ON",Halton Hills,699900
"910 High St Peterborough, ON",Peterborough,2690000
"2144 JARDINE CRES Burlington, ON",Burlington,948000
"9396 COUNTY ROAD 2  W Greater Napanee, ON",Greater Napanee,319900
"#2109 - 59 Annie Craig Dr Toronto, ON",Mimico,417900
"444 Heathcliffe Lane Kingston, ON",Kingston,539000
"333 CHAPEL STREET UNIT#302 Ottawa, ON",Sandy Hill,314900
"#328 - 80 Marine Parade Dr Toronto, ON",Mimico,394000
"8986 93 COUNTY RD Midland, ON",Midland,329900
"1877 Wilton Grove Rd London, ON",Glanworth,975000
"#105 - 5035 Harvard Rd Mississauga, ON",Erin Mills,435000
"LOT 16 LUMBERJACK TRAIL Perth, ON",Perth,189000
"#2009 - 33 Sheppard Ave Toronto, ON",Willowdale,259900
"9 CHARLES STREET Iroquois, ON",Iroquois,209900
"697 Ferndale Avenue Fort Erie, ON",Fort Erie,275000
"1001 Langs Drive Cambridge, ON",Cambridge,9
"36 WAYMAR HEIGHTS BLVD Vaughan, ON",Woodbridge,1868000
"121 Chandler Cres Peterborough, ON",Peterborough,489900
"89 MAIN STREET Ottawa, ON",Old Ottawa East,49000
"#1104 - 88 BROADWAY AVE Toronto, ON",Sherwood Park,444500
"1819 RUSSLAND ROAD Vars, ON",Navan - Vars,699000
"1425 LEDA AVE Mississauga, ON",Mineola,1275000
"162 WESTCOURT PL Waterloo, ON",Waterloo,259500
"302 - 945 3RD Avenue East Owen Sound, ON",Owen Sound,274900
"885 MAITLAND AVENUE Ottawa, ON",Carlingwood West - Glabar Park - McKellar Heights,699000
"2655 JOHNSTON ROAD Renfrew, ON",Renfrew,329900
"553 -59 PELISSIER Windsor, ON",City Centre,329000
"#2506 - 2 Anndale Dr Toronto, ON",Willowdale,442000
"#PH08 - 238 Besserer Street Ottawa, ON",Ottawa,1250000
"3647 WILCOX Windsor, ON",South Windsor,524900
"115 Dalewood Drive Kitchener, ON",Stanley Park,725000
"41 DOLAN DRIVE Ottawa, ON",Barrhaven West - Old Barrhaven,294000
"#312 - 370 Dixon Rd Toronto, ON",Kingsview Village,234900
"27 Centre Amherstburg, ON",Amherstburg,119900
"21 PAISLEY Street Guelph, ON",Exhibition Park,1195000
"24 MAIN Street West Markdale, ON",Markdale,155000
"5226 BURNHAM ST N GORES LANDING, ON",Gores Landing,339900
"278 Pasadena Dr Georgina, ON",Keswick,309900
"3321 St. Paul Avenue Niagara Falls, ON",Niagara Falls,598800
"625 RIVER Road South Peterborough, ON",Peterborough,595000
"35 CORSHAM DR Whitby, ON",Brooklin,799000
"8 PORTLANE CRT Brampton, ON",Brampton,1649000
"559 Talbot Rd Lakeshore, ON",Maidstone,99900
"9 &amp;10 3250 SCHMON Parkway Thorold, ON",Thorold,750000
"3469 Grand Forks Rd Mississauga, ON",Mississauga,1200000
"637 CENTRE Street Peterborough, ON",Peterborough,199900
"171 Blackburn Blvd Vaughan, ON",Woodbridge,4988000
"55 Allanbrooke Dr Toronto, ON",The Kingsway,729000
"2950 Des Trembles Avenue Ottawa, ON",Cumberland - Estates,617800
"1340 CALIFORNIA Windsor, ON",University,129000
"#1019 - 15 James Finlay Way Toronto, ON",Downsview,324900
"525 Symons Cross Cres Milton, ON",Milton,689000
"665 BELL Road Binbrook, ON",Hamilton,539900
"312 West 2nd St Hamilton, ON",Bonnington,349900
"300 EVANS AVE Toronto, ON",Mimico,195000
"517 REXFORD DR Hamilton, ON",Randall,435000
"#306 - 1077 GORDON ST Guelph, ON",Guelph,239000
"54 Ewen Dr Uxbridge, ON",Uxbridge,564900
"1135 SEALE CRT Kingston, ON",Cataraqui North,799900
"0 TOWN LINE Road Desbarats, ON",Desbarats,26900
"7 GLENSTROKE DR Toronto, ON",White Haven,879900
"938 2ND Avenue East Owen Sound, ON",Owen Sound,369000
"454 TANSBURY Street London, ON",Hyde Park,354000
"11935 MAITLAND Windsor, ON",East Riverside,256900
"537 Brisbane Court Kitchener, ON",Country Hills East,609900
"#7 - 883 16TH AVE Richmond Hill, ON",Richmond Hill,49000
"221 Queen Street Kitchener, ON",Cedar Hill,149900
"212 - 240 VILLAGEWALK Boulevard London, ON",Sunningdale,373900
"250 DUNLOP ST W Barrie, ON",Barrie,549000
"15 EDELWILD DR Orangeville, ON",Orangeville,349900
"95 EAST 42ND Street Hamilton, ON",Sunninghill,349900
"190 CATHARINE Street Hamilton, ON",Corktown,0
"1268 #6 Highway Hamilton, ON",Hamilton,498997
"83 GLENHERON CRES Vaughan, ON",Maple,1688800
"#520 - 25 GREENVIEW AVE Toronto, ON",Newtonbrook,455000
"222 Oak Hill Rd Port Hope, ON",Campbellcroft,599000
"182 BRAMPTON Road London, ON",Carling,179900
"#303 - 222 Finch Ave Toronto, ON",Willowdale,329900
"17 Corporate Place Brantford, ON",Brantford,14
"34 Graham Crt Whitby, ON",Whitby,479900
"977 MAYFAIR Crescent Kingston, ON",Bayridge East,279900
"792 PINEGROVE CRESCENT Petawawa, ON",Pembroke,154900
"7001 Whitman Avenue Niagara Falls, ON",Niagara Falls,239000
"305 - 739 DEVERON Crescent London, ON",Glen Cairn,104900
"#4104 - 2045 Lake Shore Blvd Toronto, ON",Humber Bay Shores,1199000
"105 Falling River Dr Richmond Hill, ON",Richmond Hill,1480000
"737 CENTRE Road Hamilton, ON",Hamilton,499900
"2855 Deziel Dr Windsor, ON",Walker Farm,3200000
"248 CODSELL AVE Toronto, ON",Bathurst Manor,999999
"#3506 - 125 VILLAGE GREEN SQ Toronto, ON",Agincourt,275000
"6 WOODY VINEWAY WAY Toronto, ON",Bayview Village,529000
"426 BARR STREET Renfrew, ON",Renfrew,265000
"1265 KITCHENER AVENUE Ottawa, ON",Ledbury - Heron Gate - Ridgemont - Elmwood,484900
"974 Lauzon Windsor, ON",Riverside,169900
"1039 SUNNY BAY LANE Gravenhurst, ON",Gravenhurst,2995000
"#1109 - 629 KING ST W Toronto, ON",Toronto,469900
"1244 +A THE QUEENSWAY AVE Toronto, ON",Islington - City Centre West,649900
"58 ROSLIN Avenue S Waterloo, ON",Waterloo,500000
"3178 BANNON WAY Ottawa, ON",Blossom Park - Blossom Park West - Sawmill Creek/ Timbermill,189900
"#610 - 75 Eglinton Ave Mississauga, ON",Mississauga,285000
"317413 3rd Line Meaford, ON",Meaford,695000
"3545 MORGAN CR London, ON",Bostwick,374900
"#1506 - 1360 RATHBURN RD E Mississauga, ON",Mississauga,429800
"PART LOT 4 QUEEN ST N Kincardine, ON",Kincardine,69000
"103 Maitland Street Kitchener, ON",Huron Park,579900
"385 Oaklawn Crescent Ottawa, ON",Orléans,339900
"#2112 - 88 CORPORATE DR Toronto, ON",Woburn,270000
"309 265 Westcourt Place Waterloo, ON",Waterloo,234900
"923 Langlois Windsor, ON",Walkerville,250000
"812 - 45 POND MILLS Road London, ON",Glen Cairn,117900
"542 Wolsey Cres Oakville, ON",West Oakville,929900
"755 Jane St Toronto, ON",Rockcliffe - Smythe,89900
"368 TANSBURY Street London, ON",Hyde Park,369900
"7 - 21 PHILLIPS BAY BIG BASSWOOD Thessalon, ON",Thessalon,109900
"7476 Redstone Rd Mississauga, ON",Malton,479000
"Lot1 CARRIAGE LANDING DRIVE Renfrew, ON",Renfrew,399000
"294 CROMWELL Road Madoc, ON",Madoc,199900
"195 MUSQUASH RD Gravenhurst, ON",Gravenhurst,259900
"18 SHADBERRY DR Toronto, ON",Hillcrest Village,1499000
"20 TOWNSHIP HALL Road Utterson, ON",Huntsville,439000
"3337 CRANE AV London, ON",Talbot,659500
"6402 CEDAR SPRINGS Road Burlington, ON",Burlington,519900
"#1710 - 101 Charles St Toronto, ON",Toronto,634900
"Unit 7 2346 LAKESHORE RD W Oakville, ON",Bronte,879888
"#21 - 9610 YONGE ST Richmond Hill, ON",Richmond Hill,1150000
"919 Commissioners Rd London, ON",Glen Cairn,89000
"354 ELGIN STREET Ottawa, ON",Centretown,299000
"120 PARIS Road Brantford, ON",Brantford,500000
"427 Belmont Avenue Kitchener, ON",Victoria Hills,179900
"8 Flint St Bancroft, ON",Bancroft,225000
"322 THIRD LINE Oakville, ON",West Oakville,779000
"4 APPLEWOOD Court Quinte West, ON",Trenton,399900
"114 KELTIE PRIVATE Ottawa, ON",New Barrhaven,215000
"570 RIDGE Road Meaford, ON",Meaford,429000
"38 ROSEDENE Avenue Hamilton, ON",Centremount,0
"1160 REGAL TRL Highlands East, ON",Harcourt,569000
"44 Dewlane Dr Toronto, ON",Newtonbrook,145
"90 EAST Avenue Hamilton, ON",Central Hamilton,118999
"V/L DOMINION V/L DOMINION Windsor, ON",Windsor,195000
"15 WELLINGTON Road London, ON",South London,860000
"#201 - 56 Sidney Belsey Cres Toronto, ON",Mount Dennis,389000
"40 BIRD ST Barrie, ON",Barrie,459000
"226 Lakeshore Road Oakville, ON",Oakville,46
"#501 - 242 Rideau Street Ottawa, ON",Ottawa,568000
"#1 - 27 ELM ST Toronto, ON",Toronto,59000
"680 BRUCE Avenue Windsor, ON",City Centre,129900
"557 GRANGE WAY Peterborough, ON",Peterborough,399999
"506 Irvine Windsor, ON",Walkerville,299900
"#10 - 155 EAST BEAVER CREE RD Richmond Hill, ON",Richmond Hill,229000
"52 BOLTON STREET Ottawa, ON",Byward Market - Parliament Hill,1125000
"3497 Upper Middle Road Burlington, ON",Burlington,425000
"4425 PETER Drive Burlington, ON",Burlington,499900
"3 Bradley Ave Toronto, ON",Lambton,795000
"2036 FAIRCLOTH RD London, ON",Sunningdale,599900
"325 Thornhill Place Waterloo, ON",Westvale,589900
"4754 EAGLE CR Windsor, ON",Roseland,289900
"4046 ELLESMERE RD Toronto, ON",Highland Creek,939000
"949 ALBERT Windsor, ON",East Windsor,84900
"29 OXTOBY LANE Uxbridge, ON",Uxbridge,569900
"1419 NORMAN AVENUE Cornwall, ON",Cornwall,179900
"617 NOBLE CRESCENT Ottawa, ON",Hunt Club Woods - Quintarra - Revelstoke - Riverside South P,419000
"4673 Thomas Alton Boulevard Burlington, ON",Burlington,2100
"11 SMITH Street TIVERTON, ON",Kincardine,324000
"1135 FIELDSTONE Circle Oakville, ON",Glen Abbey,1270000
"7575 TRANBY Windsor, ON",Riverside,59500
"2222 ARBOURVIEW Drive Oakville, ON",West Oak Trails,779900
"1142 EASTLAWN Windsor, ON",Riverside,359900
"156 WESTCOURT PL Waterloo, ON",Waterloo,259500
"163 Dean Burton Lane Newmarket, ON",Newmarket,735000
"10 Flora Dr Toronto, ON",McGregor Park,625000
"1101 - 931 WONDERLAND Road South London, ON",Westmount,199900
"LOT 242 PEDWELL DR Tobermory, ON",Tobermory,22900
"1269 College St Toronto, ON",Brockton Village,274900
"1173 HALIFAX DR Kingston, ON",Cataraqui North,279000
"627 WILKIE DRIVE Ottawa, ON",Orléans,319900
"155 GLENDALE Avenue North Hamilton, ON",Crown Point West,289900
"18 Highbarry Crescent Kitchener, ON",Highland West,479900
"59 TOWN LINE Chalk River, ON",Chalk River,109900
"609 Queen St Toronto, ON",Toronto,205000
"96 FAIRBANK AVE Toronto, ON",Fairbank,1199999
"177 Glen Avenue Ottawa, ON",Old Ottawa South,960000
"400 TECUMSEH Windsor, ON",South Central,309000
"#90 - 20 BRIMWOOD BLVD Toronto, ON",Milliken,469900
"6 LOGIE Street Lindsay, ON",Lindsay,239900
"4337 CALABOGIE ROAD Calabogie, ON",Calabogie,219900
"13215 ELDERBERRY Tecumseh, ON",Tecumseh,114900
"20 ARCHER Kirkland Lake, ON",Kirkland Lake,959000
"#714 - 68 MERTON ST Toronto, ON",Toronto,475000
"689 RUBY Street Port Elgin, ON",Port Elgin,319000
"38 Bellflower Lane Brampton, ON",Brampton,799900
"3019#4 Carp Road Carp, ON",Carp,495000
"889 George St Peterborough, ON",Peterborough,3500
"5010 Corporate Drive Burlington, ON",Burlington,325000
"657 DEVONWOOD CIRCLE Ottawa, ON",Greenbelt,679900
"26 ADDINGTON SQ Markham, ON",Unionville,1495000
"8 CARLETON PL Brampton, ON",Brampton,329900
"17 Massey Cres Sarnia, ON",Sarnia,180700
"14 ROSEWOOD Avenue London, ON",Hamilton Road,174900
"11 ST PATRICKS SQ Toronto, ON",Toronto,849900
"253 MARY Street Hamilton, ON",Central Hamilton,349000
"2 Sea Breeze Drive Port Dover, ON",Port Dover,225000
"193 Farrier Cres Peterborough, ON",Peterborough,525000
"1983 MANCORA CI Kingston, ON",Kingston,619900
"473 - 220 GORD CANNING Drive The Blue Mountains, ON",The Blue Mountains,214900
"495 York Road Niagara-on-the-Lake, ON",Glendale,149000
"25 West River Rd Walkerton, ON",Walkerton,439900
"190 Caroline Crt Faraday, ON",Harcourt,749900
"#38 - 109 MCCAUL ST Toronto, ON",Grange Park,138000
"82 MYLES Drive Northern Bruce Peninsula, ON",Tobermory,589000
"3191 Leisure Windsor, ON",Forest Glade,465900
"325 -327 BOOTH STREET Ottawa, ON",Centretown West,700000
"572 PASTEUR RD Thunder Bay, ON",Thunder Bay,179900
"99 FORWARD Avenue London, ON",West London,399900
"52 Trunk Rd Spanish, ON",Spanish,59700
"28 STOKES CRESCENT Kanata, ON",Kanata,172500
"#1010 - 151 Bay Street Ottawa, ON",Byward Market - Parliament Hill,299900
"760 George St Peterborough, ON",Peterborough,226000
"633 SILVER STAR BLVD Toronto, ON",Milliken,230000
"7 COLFAX ST Toronto, ON",Silverthorn,599000
"#2 - 1185 Birchmount Rd Toronto, ON",Dorset Park,399900
"#1308 - 300 FRONT ST W Toronto, ON",Toronto,530000
"3623 Upper James St Hamilton, ON",Mount Hope,585000
"37 Strathaven Private Ottawa, ON",Cummings,235000
"100 SEA DRIFTER CRES Brampton, ON",Brampton,639900
"LT 9 Collingview Cres Meaford, ON",Meaford,85000
"904 160 MACDONELL Street Guelph, ON",Guelph,549900
"2078 Funaro Tecumseh, ON",Windsor,369900
"10996 EIGHTH Line Georgetown, ON",Halton Hills,529900
"21 DURHAM PRIVATE UNIT#201 Ottawa, ON",New Edinburgh,499000
"905 MARION Windsor, ON",Walkerville,95900
"6255 RAVINE WAY Orleans, ON",Orléans,639900
"#1909 - 35 Mariner Terr Toronto, ON",Toronto,800000
"#Lph 91 - 399 ADELAIDE ST W Toronto, ON",Fashion District,590000
"227 STARWOOD LANE Tecumseh, ON",Windsor,634900
"1340 Lakeshore Road Oakville, ON",Oakville,2659000
"66 MILLENNIUM DR Toronto, ON",Brookhaven - Amesbury,725000
"VL SANDWICH|Unit PT 1 Windsor, ON",Windsor,59888
"3280 MIDLAND AVE Toronto, ON",Agincourt,50000
"0 Faradale Rd Faraday, ON",Harcourt,125000
"378 COLLEGE ST Toronto, ON",Toronto,380000
"47 Arthur St Colborne, ON",Colborne,309000
"#1021 - 1 OLD MILL DR Toronto, ON",Lambton Baby Point,1280000
"#512 - 4789 YONGE ST Toronto, ON",Willowdale,498000
"#2605 - 50 ABSOLUTE AVE Mississauga, ON",Mississauga,324800
"#105 - 1795 MARKHAM RD Toronto, ON",Malvern,339000
"5188 ANGEL STONE DR Mississauga, ON",Erin Mills,699900
"73 GOLDSBORO RD Toronto, ON",Humber Summit,599073
"214 KING ST W Toronto, ON",Toronto,99000
"57 D WOODFIELD DRIVE Ottawa, ON",Tanglewood,219900
"489 MCMAHEN Street London, ON",Carling,289900
"20 Hanes St Huntsville, ON",Huntsville,289900
"1860 PARKHURST AV London, ON",Argyle,275275
"#2338 - 35 Viking Lane Toronto, ON",Islington - City Centre West,349900
"2020 Mountainside Drive Burlington, ON",Burlington,1300000
"2147 NIGHTSTAR DR Oakville, ON",Westmount,739000
"2470 Royal Windsor Dr Oakville, ON",Oakville,165000
"430 - 156 JOZO WEIDER Boulevard The Blue Mountains, ON",The Blue Mountains,335900
"202 255 KEATS Way Waterloo, ON",Beechwood,349900
"111 Robertson Crescent Kitchener, ON",Brigadoon,469900
"125 CARNEY Street Georgian Bluffs, ON",Owen Sound,310000
"170 BERTRAND AVE Toronto, ON",Ionview,950000
"#309 - 665 KENNEDY RD Toronto, ON",Scarborough Junction,159500
"24 ARTESIAN LANE Calabogie, ON",Calabogie,499900
"220 Hastings St Bancroft, ON",Bancroft,300000
"#103 - 300 Lett Street Ottawa, ON",LeBreton Flats,519000
"247 BELVENIA Road Burlington, ON",Burlington,1679000
"29 CRAWFORD Street Bruce Mines, ON",Bruce Mines,94500
"364 Stanton Ave Vaughan, ON",Vaughan,1348000
"#1021 - 1625 Bloor St Mississauga, ON",Mississauga,234900
"1830 DUMONT ST|Unit 306 London, ON",Argyle,59900
"74 OAK AVENUE Petawawa, ON",Petawawa,309900
"25 DELABO DR Toronto, ON",York University Heights,779000
"#1611 - 135 Hillcrest Ave Mississauga, ON",Cooksville,325000
"#2902 - 390 CHERRY ST Toronto, ON",Toronto,769000
"1705 PLAYFAIR DRIVE UNIT#208 Ottawa, ON",Playfair Park - Lynda Park - Guildwood Estates,239900
"1117 BEACH Boulevard Hamilton, ON",Hamilton Beach A,795000
"322 - 725 DEVERON Crescent London, ON",Glen Cairn,125000
"1574 -76 DUFFERIN Windsor, ON",South Central,159900
"658 STEELE Street Port Colborne, ON",Port Colborne,109900
"1360 Glenora Dr London, ON",Stoneybrook,269900
"12 Hudson Place Brantford, ON",Brantford,414900
"62 Hyla St London, ON",Hamilton Road,159900
"20 Warvet Cres Toronto, ON",O'Connor - Parkview,599000
"10 Herman Ave Huntsville, ON",Huntsville,218000
"112 Bombay Ave Toronto, ON",Armour Heights,1590000
"8 305 Briarmeadow Drive Kitchener, ON",Idlewood,325000
"#412 - 35 HAYDEN ST Toronto, ON",Toronto,439000
"9530 Walker Amherstburg-mcgregor, ON",McGregor,448000
"Pt Lot 2 CONCESSION 13 HIGHWAY Deep River, ON",Deep River,75000
"276 Estelle Ave Toronto, ON",Willowdale,1888000
"L13F Halliday Drive Tavistock, ON",Tavistock,365200
"74 MAIN STREET Cobden, ON",Cobden,255000
"1158 HIGHWAY 2 Kingston, ON",Kingston,365000
"#1102 - 2400 Virginia Avenue Ottawa, ON",Playfair Park - Lynda Park - Guildwood Estates,209900
"140 LOST FOREST PARK Road Magnetawan, ON",Magnetawan,329000
"7 OVIDA AVE Toronto, ON",Eatonville,1569000
"4417 FOURTH AVE Niagara Falls, ON",Niagara Falls,95000
"1881 REGIONAL ROAD 50 RD GAMEBRIDGE, ON",Beaverton,449900
"#4711 - 4011 BRICKSTONE MEWS Mississauga, ON",Mississauga,327000
"703 -695 TECUMSEH Windsor, ON",Walkerville,550000
"1061 Merrick Pvt Dr Bracebridge, ON",Bracebridge,299000
"105 GRINDELWALD Court The Blue Mountains, ON",The Blue Mountains,309000
"11 CANBURY CRESCENT Ottawa, ON",Tanglewood,649000
"367 Morrison Road Kitchener, ON",Centreville Chicopee,549000
"952 PARKHILL Road West Peterborough, ON",Peterborough,279900
"#1417 - 111 ST CLAIR AVE W Toronto, ON",Toronto,1395000
"248 Shermans Point Rd Napanee, ON",Napanee,1129900
"#327-Cp - 330 Phillip St Waterloo, ON",Waterloo,224000
"1951 QUEEN ST E Toronto, ON",The Beach,1260000
"459 CAMERON Street Peterborough, ON",Peterborough,429000
"51 PRINCE ARTHUR AVE Richmond Hill, ON",Richmond Hill,2688000
"##1128 - 75 Bamburgh Circ Toronto, ON",Steeles,398000
"193 East 19th Street Hamilton, ON",Inch Park,324900
"459 Applegate Court Waterloo, ON",Westvale,649900
"58 PARKSIDE McGregor, ON",McGregor,89900
"283 George Amherstburg, ON",Amherstburg,83900
"#308 - 8 PEMBERTON AVE Toronto, ON",Newtonbrook,419800
"10 12 Bridgeport Road E Waterloo, ON",Waterloo,309900
"781 King St Midland, ON",Midland,299000
"135 CENTENNIAL Tecumseh, ON",Tecumseh,314900
"40 Bruce Bay Rd Bruce Mines, ON",Bruce Mines,225000
"#1507 - 215 QUEEN ST E Brampton, ON",Brampton,229000
"18 Humphrey Way Kanata, ON",Kanata,409000
"201 SILK Drive Shelburne, ON",Shelburne,469000
"2510 Head  Road Scugog, ON",Port Perry,0
"#204 - 312 Dolomite Dr Toronto, ON",York University Heights,500
"# 407 - 15 NICKLAUS DR Hamilton, ON",Vincent,124900
"2432 Baxter Cres Burlington, ON",Burlington,748800
"#904 - 208 Bloor St Toronto, ON",Toronto,349800
"#101 - 5100 WINSTON CHURCHIL BLVD Mississauga, ON",Erin Mills,310000
"1324 UPPER PAUDASH RD HIGHLADS EAST, ON",Harcourt,180000
"#603 - 810 SCOLLARD CRT Mississauga, ON",East Credit,239900
"#612 - 2 Old Mill Dr Toronto, ON",Lambton Baby Point,539900
"#207 - 55 ANN O&#39;REILLY RD Toronto, ON",Port Hope,497250
"1510 KELLER ROAD Eganville, ON",Eganville,130000
"9 GREENWOOD Trail Brantford, ON",Brantford,399900
"71 HYLA Street London, ON",Hamilton Road,199900
"560 JANE ST Toronto, ON",Lambton,828888
"603 King St Brockville, ON",Brockville,324500
"#115 - 5980 Whitehorn Ave Mississauga, ON",East Credit,529900
"1 Bannister St Clarington, ON",Bowmanville,588000
"8 Coopers Court Guelph, ON",Clairfields,949000
"786 Robert Ferrie Drive Kitchener, ON",Doon South,539000
"30 GREENWOOD DR Angus, ON",Angus,412400
"1612 ARMSTRONG SIDE ROAD Perth, ON",Perth,399000
"2112 Benjamin Avenue Ottawa, ON",Carlingwood West - Glabar Park - McKellar Heights,429000
"36 HOPEWELL Crescent Stoney Creek, ON",Hamilton,349900
"179 GEORGE STREET UNIT#2203 Ottawa, ON",Byward Market,469500
"569318 6TH SIDE RD The Blue Mountains, ON",The Blue Mountains,549000
"668 JOHNSTON Crescent Kincardine, ON",Kincardine,235500
"39 BALSAM Street Levack, ON",Sudbury,118000
"360 MCLEOD STREET UNIT#304 Ottawa, ON",Centretown,344900
"16 ALDRIDGE Street Hamilton, ON",Yeoville,379900
"12 Maple Avenue Smiths Falls, ON",Smiths Falls,295000
"171 OLD COLONY ROAD Ottawa, ON",Kanata,439900
"1361 KATELLA Windsor, ON",East Riverside,349900
"1746 Fielding St Sudbury, ON",Sudbury,269900
"42 The Greenway . Cambridge, ON",Greenway-Chaplin,369900
"6301 MALAKOFF ROAD Ottawa, ON",Richmond,549000
"87 EDMUNDS Crescent London, ON",Glen Cairn,229900
"238 GERSHWIN PRIVATE Ottawa, ON",Bells Corners West,209900
"1000 Garrison Road Fort Erie, ON",Fort Erie,159900
"9 Sumac Terr Belleville, ON",Belleville,429900
"#1706 - 155 YORKVILLE AVE Toronto, ON",Toronto,469900
"#322 - 29 Queens Quay Toronto, ON",Toronto,969900
"1380 PRINCE OF WALES DRIVE UNIT#206 Ottawa, ON",Carleton Heights - Rideauview,179000
"1660 Pethericks Rd Trent Hills, ON",Campbellford,214900
"1948 RIVER RD London, ON",Hamilton Road,119800
"#166 - 4975 SOUTHAMPTON DR Mississauga, ON",Erin Mills,394900
"699 GREEN Street Port Elgin, ON",Port Elgin,209000
